ID,Date,Government Agency,Contract Description,Fund,Contractor,Procurement Method,Currency Unit,Dollar Amount,Jamaican Equivalent,Comments,Additional Comments,Column 13
2142,2008-10-29T00:00:00Z,Tax Administration Directorate ,FSL follow-on upgrade of E-Mail System (Lotus Domino Enterprise) for various departments in tax administration. ,GOJ ,IBM WORLD TRADE CORPORATION ,SS ,USD,123044.50,9108984.34,,,5201
2143,2008-10-29T00:00:00Z,Ministry of Education and Youth ,Proposed extension to Paul Bogle High School in St Thomas,WB ,SWC WOODWORK CONSTRUCTION LIMITED ,OT ,JMD,6191543.00,6191543.00,VAR,,4561
2144,2008-10-29T00:00:00Z,National Works Agency ,Renovation and Extension to NLA regional office in Montego Bay. ,NHT ,KSA ENGINEERING CONSULTANTS LTD ,ST ,JMD,3490990.95,3490990.95,VAR,,4561
2145,2008-10-29T00:00:00Z,National Works Agency ,Emergency Hurricane Gustav repair works to Sandy Gully at Melwood Ave and Dillsbury. ,CDB ,Y.P. SEATON & ASSOCIATES COMPANY LTD ,SS ,JMD,22887410.34,22887410.34,EC,,4561
2146,2008-10-29T00:00:00Z,National Works Agency ,Emergency Hurricane Gustav repair works to Sandy Gully at Majestic Gardens 3. ,CDB ,D.BISASOR & ASSOCIATES LTD ,SS ,JMD,29275651.94,29275651.94,EC,,4561
2147,2008-10-29T00:00:00Z,National Works Agency ,Emergency Hurricane Gustav repair works to Sandy Gully at Bay Farm Villa Calaidium Crescent. ,CDB ,WESTCON CONSTRUCTION LIMITED ,SS ,JMD,11993123.32,11993123.32,EC,,4561
2148,2008-10-29T00:00:00Z,National Works Agency ,Emergency Hurricane Gustav repair works to New Land Road in Clarendon. ,GOJ ,LASCAR FENCING & CONSTRUCTION LIMITED ,SS ,JMD,27394681.27,27394681.27,EC,,4561
2149,2008-10-29T00:00:00Z,National Works Agency ,Emergency Hurricane Gustav repair works to Queen Street in Clarendon. ,GOJ ,LASCAR FENCING & CONSTRUCTION LIMITED ,SS ,JMD,20387052.32,20387052.32,EC,,4561
2150,2008-10-29T00:00:00Z,National Works Agency ,Emergency Hurricane Gustav repair works to Sandy Gully at Hacienda Way at Emmanuel Baptist Church. ,CDB ,S .GREEN & ASSOCIATES COMPANY LIMITED ,SS ,JMD,21063741.93,21063741.93,EC,,4561
2151,2008-10-29T00:00:00Z,National Works Agency ,Emergency Hurricane Gustav repair works to Sandy Gully at Olympic Way - Waltham Park Road. ,CDB ,SURREY PAVING & AGGREGATE CO. LTD ,LT ,JMD,95417418.53,95417418.53,EC,,4561
2152,2008-10-29T00:00:00Z,National Works Agency ,Emergency Hurricane Gustav repair works at Upper Benson-Shortwood Road and Cassava Piece. ,CDB ,CHIN'S CONSTRUCTION LTD. ,LT ,JMD,71612945.25,71612945.25,EC,,4561
2153,2008-10-29T00:00:00Z,National Works Agency ,"Emergency Hurricane Gustav repair works to McGregor Gully at First, Second, Third, Fourth and Fifth Street and Langston road. ",CDB ,ENVIRO PLANNERS LIMITED ,LT ,JMD,74849519.33,74849519.33,EC,,4561
2154,2008-10-29T00:00:00Z,National Works Agency ,"Emergency Hurricane Gustav repair works to Shoe Maker Gully at Duncan Ave, Noel Nethersole and South road bridges, Osbourne, Little Kew, Rousseau and Eastwood Park roads. ",CDB ,DWIGHT'S CONSTRUCTION LTD. ,LT ,JMD,82057174.00,82057174.00,EC,,4561
2155,2008-10-29T00:00:00Z,National Works Agency ,"Emergency Hurricane Gustav repair works at Liguanea, Washington Blvd and Waterloo road at the fording. ",CDB ,Y.P. SEATON & ASSOCIATES COMPANY LTD ,LT ,JMD,87161528.60,87161528.60,EC,,4561
2156,2008-10-29T00:00:00Z,Ministry of Agriculture ,"Modification to three (3) only 40 feet containers for pre-processing agricultural produce at Amity Hall, Ebony Park and Hounslow. ",IADB ,HOWARD CONSTRUCTION COMPANY LTD. ,ST ,JMD,12914450.00,12914450.00,,,4561
2157,2008-10-29T00:00:00Z,National Housing Trust ,"Twickenham Park Housing development Phase 1 Add hot water piping, breather blocks and change doors.",NHT ,HDB CONSTRUCTION LIMITED ,ST ,JMD,7541530.30,7541530.30,VAR,,4561
2158,2008-10-29T00:00:00Z,National Works Agency ,Consultancy services for Hurricane Dean Rehabilitation for the Palisadoes Protection Project. ,CDB ,CEAC SOLUTIONS CO. LTD. ,LT ,JMD,21133394.75,21133394.75,,,4561
2159,2008-10-29T00:00:00Z,Human Employment and Resource Training/HEART Trust ,Supply of bulk LPG for academy and farm operation project ,HT/NTA ,GAS PRODUCTS LIMITED ,SS ,JMD,1046760.00,1046760.00,,,4561
2160,2008-10-29T00:00:00Z,Human Employment and Resource Training/HEART Trust ,Renewal of Learning Management System maintenance for Online Assessment Module software services. ,HT/NTA ,KAVITHA MC ,SS ,USD,32000.00,2368960.00,,,5201
2161,2008-10-29T00:00:00Z,Nutrition Products Ltd ,Provision for janitorial and sanitation duties for one (1) year at the Marcus Garvey Drive complex. ,GOJ ,SHIRLHOME CHEMICAL CORPORATION LIMITED ,ST ,JMD,6000554.00,6000554.00,,,4561
2162,2008-10-29T00:00:00Z,Human Employment and Resource Training/HEART Trust ,Procure software for upgrade of the organization computers system island-wide ,HT/NTA ,ILLUMINAT JAMAICA LTD. ,SS ,USD,52918.91,3917586.91,,,5201
2163,2008-10-29T00:00:00Z,Human Employment and Resource Training/HEART Trust ,Production of additional CVQ and NVQ certificates for Heart Trust ,HT/NTA ,SMITH & OUZMAN LTD ,SS ,GBP,22928.00,2852243.20,,,4141
2164,2008-10-29T00:00:00Z,Human Employment and Resource Training/HEART Trust ,Proposed construction of library and entrepreneurial centre at Gordon Town ,HT/NTA ,HDB CONSTRUCTION LIMITED ,ST ,JMD,142391288.60,142391288.60,,,4561
2165,2008-10-29T00:00:00Z,Caymanas Track Limited ,Emergency installation of pipelines and fire hydrants at the Track complex ,CTL ,NOTMAR TRADING COMPANY LIMITED ,LT ,JMD,5863538.41,5863538.41,EC,,4561
2166,2008-10-29T00:00:00Z,National Water Commission ,Procurement of aluminium sulphate for water treatment ,NWC ,INDUSTRIAL CHEMICALS COMPANY LIMITED ,SS ,JMD,14661758.00,14661758.00,,,4561
2119,2008-10-22T00:00:00Z,National Works Agency ,Emergency repair works in Sandy Gully to construct concrete wall and slab at Barbican Square and Lower Charlton. ,CDB ,Y.P. SEATON & ASSOCIATES COMPANY LTD ,LT ,JMD,75453785.59,75453785.59,EC,,4561
2120,2008-10-22T00:00:00Z,National Works Agency ,"Emergency repair works Sandy Gully to construct concrete wall and slab at Lasco and Henkel, Cassia Park. ",CDB ,HYDAV CONSTRUCTION COMPANY LIMITED ,LT ,JMD,58111466.87,58111466.87,EC,,4561
2121,2008-10-22T00:00:00Z,National Works Agency ,"Emergency repair works Sandy Gully to construct concrete wall and slab at Mega Mart 1, 2 and 3, and Upper Millsborough ",CDB ,SURREY PAVING & AGGREGATE CO. LTD ,LT ,JMD,59631446.49,59631446.49,EC,,4561
2122,2008-10-22T00:00:00Z,National Works Agency ,Emergency repair works Sandy Gully to construct concrete wall and slab at Norwood Terrace - Water Works. ,CDB ,CHIN'S CONSTRUCTION LTD. ,LT ,JMD,66021463.53,66021463.53,EC,,4561
2123,2008-10-22T00:00:00Z,National Works Agency ,"Emergency repair works Sandy Gully to construct concrete wall and slab at Gore Drive, Hibiscus Close, Halifax and Millsborough Crescents. ",CDB ,Y.P. SEATON & ASSOCIATES COMPANY LTD ,LT ,JMD,68091683.15,68091683.15,EC,,4561
2124,2008-10-22T00:00:00Z,National Works Agency ,Consulting Engineering for emergency services tropical Storm Gustav for works to Drains and River Training. ,CDB ,BECKFORD AND DIXON LTD ,SS ,JMD,56766240.00,56766240.00,,,4561
2125,2008-10-22T00:00:00Z,National Works Agency ,Emergency repair works McGregor Gully to construct concrete wall and slab at Deanery Drive. ,CDB ,ENVIRO PLANNERS LIMITED ,SS ,JMD,17978966.84,17978966.84,EC,,4561
2126,2008-10-22T00:00:00Z,National Works Agency ,Emergency repair works Mc Gregor Gully to construct concrete wall and slab at Burgher Avenue. ,CDB ,ENVIRO PLANNERS LIMITED ,SS ,JMD,19241627.33,19241627.33,EC,,4561
2127,2008-10-22T00:00:00Z,National Works Agency ,"Emergency repair works New Castle to construct gabion retaining wall, rubble parapet wall, resurfacing with asphaltic concrete. ",GOJ ,ROGERS LAND DEVELOPMENT LTD. ,SS ,JMD,20208679.43,20208679.43,EC,,4561
2128,2008-10-22T00:00:00Z,Tourism Product Development Company (TPDCO) ,"Rehabilitation and upgrade works to Harbour Street Craft Market, roofs, walls, painting, plumbing, fittings, electrical and drainage. Montego Bay. ",TEF ,N.F BARNES CONSTRUCTION & EQUIP. CO. LTD ,ST ,JMD,16812653.00,16812653.00,,,4561
2129,2008-10-22T00:00:00Z,Tourism Product Development Company (TPDCO) ,"Rehabilitation and upgrade works Neville Antonio Park, remove existing fence, construct new fence and gate, brick walkway, restroom, gazebos, planter boxes and lighting fixtures. Port Antonio. ",TEF ,N.F BARNES CONSTRUCTION & EQUIP. CO. LTD ,ST ,JMD,20115302.00,20115302.00,,,4561
2130,2008-10-22T00:00:00Z,Human Employment and Resource Training/HEART Trust ,Supply of seventy (70) desktops computers for Technical High Schools Development project. ,HT/NTA ,FUJITSU TRANSACTION SOLUTIONS (JA) LIMITED ,ST ,USD,66150.00,4897084.50,,,5201
2131,2008-10-22T00:00:00Z,Human Employment and Resource Training/HEART Trust ,Supply of one hundred and fifty (150) desktops computers for the Heart Trust Resource Centre. ,HT/NTA ,FUJITSU TRANSACTION SOLUTIONS (JA) LIMITED ,ST ,USD,179550.00,13292086.50,,,5201
2132,2008-10-22T00:00:00Z,Post and Telecommunications Department ,"Procure 450,000 Gray Bag Seals for the 320 post offices island-wide. ",PTD ,E.J BROOKS COMPANY (NEW JERSEY) ,SS ,USD,41400.00,3064842.00,,,5201
2133,2008-10-22T00:00:00Z,Inland Revenue Department ,Procurement of used furniture and equipment for the Portmore collectorate office at Cookson Pen. ,GOJ ,SCOTIA DBG INVESTMENTS LTD ,SS ,JMD,5683000.00,5683000.00,,,4561
2134,2008-10-22T00:00:00Z,E-Learning Company ,Provision for Technology Integration Training Services and Development for Teachers. ,UAF ,MICO UNIVERSITY COLLEGE ,SS ,USD,2253750.00,166845112.50,,,5201
2135,2008-10-22T00:00:00Z,Human Employment and Resource Training/HEART Trust ,Renewal of maintenance contract and expansion of license to increase coverage of the organization. ,HT/NTA ,FUJITSU TRANSACTION SOLUTIONS (JA) LIMITED ,SS ,USD,49916.76,3695337.74,,,5201
2136,2008-10-22T00:00:00Z,Urban Development Corporation (UDC) ,Construction of the practice field (Stadium East) Independence Park. ,UDC ,MEGA-B CONSTRUCTION & GENERAL CONTRACTORS LTD ,SS ,JMD,3479634.80,3479634.80,,,4561
2104,2008-10-15T00:00:00Z,Port Authority of Jamaica ,Provision for Health Insurance coverage for members of the PAJ and subsidiary companies for period of three (3) years. ,PAJ ,FIRM INSURANCE BROKERS-SAGICOR LIFE (JA) LTD ,ST ,JMD,103563762.00,103563762.00,,,4561
2105,2008-10-15T00:00:00Z,Caymanas Track Limited ,Pad mounted transformer for the CTL premises at Caymanas Park. ,CTL ,JAMAICA PUBLIC SERVICE CO LTD ,SS ,JMD,5650370.42,5650370.42,,,4561
2106,2008-10-15T00:00:00Z,National Irrigation Commission Ltd. ,"Construction, development and pump testing of two (2) production wells at Duff House and Rowes Corner in Manchester. ",IADB ,JAMAICA WELLS & SERVICES LIMITED ,OT ,JMD,35536777.34,35536777.34,,,4561
2107,2008-10-15T00:00:00Z,National Irrigation Commission Ltd. ,"Construction, development and pump testing of three (3) production wells at Plumwood Lane and New Forest in Manchester. ",IADB ,JAMAICA WELLS & SERVICES LIMITED ,OT ,JMD,65063066.72,65063066.72,,,4561
2108,2008-10-15T00:00:00Z,Bank of Jamaica ,Remedial work to paint the external walls of the Annex building and the bank's section of the main building. ,BOJ ,GENERAL PAINTING LIMITED ,ST ,JMD,8824500.00,8824500.00,,,4561
2109,2008-10-15T00:00:00Z,Office of the Prime Minister ,"Rehabilitation of 1.58km parochial road, realigning, reshaping, base course. Construct drains, culverts and surface dressing at Jobs Lane in Christiana. ",GOJ ,SWC WOODWORK CONSTRUCTION LIMITED ,ST ,JMD,12694500.00,12694500.00,,,4561
2110,2008-10-15T00:00:00Z,National Irrigation Commission Ltd. ,"Construction, development and pump testing of three (3) production wells at West Albion, Heartease and Norris in St Thomas. ",IADB ,JAMAICA WELLS & SERVICES LIMITED ,OT ,JMD,36511565.56,36511565.56,,,4561
2111,2008-10-15T00:00:00Z,National Road Operating and Constructing Company (NROCC) ,"Construct Groyne, breakwater, dredging shoreline, treatments and channel at Jamworld Fishing Complex Beach on Dyke Road. ",GOJ ,M & M JAMAICA LIMITED ,ST ,JMD,72023099.00,72023099.00,,,4561
2112,2008-10-15T00:00:00Z,National Works Agency ,"Routine maintenance resurfacing, cleaning side drains, outlet and relief drains at Caines Shop to Highgate Hall in Manchester. ",GOJ ,MICROSURFACING LTD. ,ST ,JMD,20010000.00,20010000.00,,,4561
2113,2008-10-15T00:00:00Z,National Works Agency ,"Consultancy services to provide design, monitoring and certification of the hurricane Dean repairs work located at Sour Sop Turn in May Pen ",CDB ,WALLACE EVANS JA. LTD ,LT ,JMD,18551160.00,18551160.00,,,4561
2114,2008-10-15T00:00:00Z,National Works Agency ,"Routine road maintenance segment 1 Clean verge, cutting grass, small trees, disposal, repairs safety signs markings and drainage etc; Negril to Green Island. ",IADB ,D. R. FOOTE CONSTRUCTION CO. LTD. ,ST ,JMD,5995037.00,5995037.00,,,4561
2115,2008-10-15T00:00:00Z,Port Authority of Jamaica ,Construct infrastructure works and the related facilities at Bogue Estates in Montego Bay Free Zone ,PAJ ,SURREY PAVING & AGGREGATE CO. LTD ,ST ,JMD,311071805.00,311071805.00,,,4561
2116,2008-10-15T00:00:00Z,Ministry of National Security ,Procure equipment from supplier to upgrade Jamaica Constabulary Force Automated Palm & Fingerprint System. ,GOJ ,SAGEM SɃURITɨFRANCE) ,SS ,USD,995500.00,73696865.00,,,5201
2117,2008-10-15T00:00:00Z,Ministry of Water and Housing ,"Emergency works Majesty Gardens to clear and replace blocked sewer line, cut and remove large obstruction trees. ",GOJ ,D.BISASOR & ASSOCIATES LTD ,SS ,JMD,2000000.00,2000000.00,EC,,4561
2118,2008-10-15T00:00:00Z,Ministry of National Security ,"Procurement of Mobile Radios for the Department of Correctional Services, the Jamaica Constabulary & Defence Force. ",GOJ ,MOTOROLA INC ,SS ,USD,1375757.52,101847329.20,,,5201
2086,2008-10-08T00:00:00Z,Ministry of Education ,"Consultants for quantity surveying services in preparation of document, tender report and works certification for package 3 EBSP. ",CDB ,MICHAEL ROBINSON ASSOCIATES ,SS ,JMD,9986575.00,9986575.00,,,4561
2087,2008-10-08T00:00:00Z,Ministry of Education ,Waterproofing to the roof on the classrooms blocks at Greater Portmore Primary school. St Catherine. ,GOJ ,ANTHONY JAMES T/AS A. JAMES CONSTRUCTION ,ST ,JMD,4450744.00,4450744.00,,,4561
2088,2008-10-08T00:00:00Z,Jamaica Library Service ,Procure fourteen (14) Toyota motor vehicles for the fleet maintained by the JLS. ,GOJ ,TOYOTA JAMAICA LIMITED ,ST ,JMD,27600676.42,27600676.42,,,4561
2089,2008-10-08T00:00:00Z,Human Employment and Resource Training/HEART Trust ,Procure the services for disposal of garbage from fourteen (14) Heart Trust locations. Contract period for 33 months. ,HT/NTA ,GARBAGE DISPOSAL & SANITATION SYSTEMS LIMITED ,ST ,JMD,11514940.39,11514940.39,,,4561
2090,2008-10-08T00:00:00Z,Ministry of Education ,General repairs and completion of infant department at Somerton All Age & Infant School in St James. ,GOJ ,ANOTHER STAR IS BORN CONSTRUCTION COMPANY LIMITED ,ST ,JMD,13375357.76,13375357.76,,,4561
2091,2008-10-08T00:00:00Z,Ministry of Education ,Construct boundary wall and general repairs at Little London Primary school in Westmoreland. ,GOJ ,RICAM CONSTRUCTION ,ST ,JMD,13067326.48,13067326.48,,,4561
2092,2008-10-08T00:00:00Z,Ministry of Education ,Construct security wall and general repairs at the Catherine Hall Primary & Infant School at Westgreen in St James. ,GOJ ,C.G. CONSTRUCTION & REPAIRS ,ST ,JMD,6897375.00,6897375.00,,,4561
2093,2008-10-08T00:00:00Z,Ministry of Education ,General repairs to classrooms and bathrooms at Waterford High School in St Catherine. ,GOJ ,ANOTHER STAR IS BORN CONSTRUCTION COMPANY LIMITED ,ST ,JMD,5653868.00,5653868.00,,,4561
2094,2008-10-08T00:00:00Z,National Road Operating and Constructing Company (NROCC) ,Mount Rosser to Moneague Bypass Highway 2000,VEN-BAND ,BOUYGUES TRAVAUX PUBLIC ,SS ,USD,27000000.00,1998810000.00,VAR,,5201
2095,2008-10-08T00:00:00Z,Jamaica Bauxite Mining ,Procurement of a standby generator for cruise ship season and for the port's operation. ,GOJ ,GIBSON ENERGY LIMITED ,SS ,USD,169500.00,12548085.00,,,5201
2096,2008-10-08T00:00:00Z,National Works Agency ,Routine road maintenance segment 1 package 2 -- Green Island to Lucea for 16 km. ,IADB ,C W HEAVEN CONSTRUCTION ,ST ,JMD,4313993.40,4313993.40,,,4561
2097,2008-10-08T00:00:00Z,National Works Agency ,Routine road maintenance segment 1 package 3 -- Lucea to Sandy Bay 13 km. ,IADB ,D. R. FOOTE CONSTRUCTION CO. LTD. ,ST ,JMD,6498825.00,6498825.00,,,4561
2098,2008-10-08T00:00:00Z,National Works Agency ,Routine road maintenance segment 1 package 4. Sandy Bay to Reading 16 km. ,IADB ,C W HEAVEN CONSTRUCTION ,ST ,JMD,5202629.70,5202629.70,,,4561
2099,2008-10-08T00:00:00Z,Petrojam Limited ,Repairs to premium gasoline storage tank. TK(105),PCJ ,CHICAGO BRIDGE & IRON LTD ,SS ,USD,215000.00,15916450.00,VAR,,5201
2100,2008-10-08T00:00:00Z,Petrojam Limited ,"Repairs to heavy fuel storage tank # 1and the repairs to structure, painting, sand blasting etc.",PCJ ,D&D WELDING AND EQUIPMENT HIREAGE ,ST ,JMD,59450000.00,59450000.00,VAR,,4561
2101,2008-10-08T00:00:00Z,Urban Development Corporation (UDC) ,Emergency repairs to passenger elevators at the UDC office centre building on Ocean Blvd. ,UDC ,COMFORTAIR ENGINEERING LIMITED ,SS ,JMD,2584132.63,2584132.63,EC,,4561
2102,2008-10-08T00:00:00Z,Ministry of Health and Environment ,Procure the supply of Diaclon ABO-D+ cards reagents for the National Laboratory Services. ,GOJ ,DIAMED CARIBBEAN INC ,SS ,USD,24162.64,1788760.24,,,5201
2103,2008-10-08T00:00:00Z,University Hospital of the West Indies ,Procure from Brazil supplier an upgrade for existing frameless stereo tactic image guidance system for Cranial & Spinal Surgery. ,UHWI ,BRAINLAB LTDA ,SS ,USD,39859.00,2950761.77,,,5201
2065,2008-10-01T00:00:00Z,Petroleum Company of Jamaica ,Supply of tank cleaning and the management system equipment for the E10 Project ,GOJ ,BOLIVAR TRADING INC ,SS ,USD,41370.67,3062670.70,,,5201
2066,2008-10-01T00:00:00Z,Westmoreland Parish Council ,Rehabilitation of a section of Brighton Road in the Negril division Westmoreland. ,ECF ,MICHAEL GOODEN CONSTRUCTION CO. LTD. ,ST ,JMD,6921780.00,6921780.00,,,4561
2067,2008-10-01T00:00:00Z,Ministry of Agriculture ,Erection of perimeter fencing for the sheep development project at Rhymesbury in Clarendon. ,IADB ,HENRY'S CONSTRUCTION ,ST ,JMD,4020000.00,4020000.00,,,4561
2068,2008-10-01T00:00:00Z,Ministry of Finance and the Public Service ,Procurement and delivery of desktop personal and laptops computers for the Ministry. ,GOJ ,COMPUTER & MORE ,LT ,USD,135216.00,10010040.48,,,5201
2069,2008-10-01T00:00:00Z,Petrojam Limited ,Procurement of one (1) 35-40 ton Diesel Terrain Crane for the Marcus Garvey Drive Complex. ,PCJ ,IMCA JAMAICA LIMITED ,ST ,USD,332035.90,24580617.68,,,5201
